sales_id,transaction_id,customer_sk,product_sk,date_sk,campaign_sk,store_sk,employee_sk,promotion_sk,quantity,unit_price,discount_amount,tax_amount,total_amount,margin_amount,payment_method,shipping_method,region
996,TXN-130905,1454,78,2245,25,7,92,,7,124.0,199.64000000000001,53.4688,721.8288,-181.44000000000005,Bank Transfer,Standard,West
997,TXN-132374,1557,301,2245,43,44,217,,13,399.96,727.9272,357.724224,4829.277023999999,4047.3627999999994,Google Pay,Overnight,West
998,TXN-132894,974,584,2245,7,42,120,,7,468.86,295.3818,238.93105599999998,3225.5692559999998,2213.1382,PayPal,Store Pickup,Central
999,TXN-133042,512,458,2245,11,23,104,,6,434.19,599.1822,160.476624,2166.434424,1126.4778,PayPal,Overnight,West
1000,TXN-133428,2593,443,2245,16,4,106,,15,109.29,442.62450000000007,95.73804,1292.46354,892.0755,Apple Pay,Store Pickup,North
1001,TXN-135027,1572,428,2245,40,20,279,,11,215.29,118.40950000000001,179.98244,2429.7629399999996,1605.1805,Credit Card,Store Pickup,East
1002,TXN-136769,2722,409,2245,42,11,254,,13,452.3,881.985,399.8332000000001,5397.748200000001,4928.1050000000005,Bank Transfer,Express,North
1003,TXN-137893,190,547,2245,44,39,31,,7,96.88,142.41359999999997,42.859712,578.6061119999999,-934.6736000000001,Bank Transfer,Express,Central
1004,TXN-138202,1168,385,2245,42,4,283,,6,236.29,368.61240000000004,83.93020800000001,1133.057808,1008.3876,Apple Pay,Standard,North
1005,TXN-138569,54,91,2245,29,21,478,,8,34.5,55.2,17.664,238.464,-1366.0,PayPal,Express,Central
1006,TXN-139525,2823,581,2245,31,27,15,,2,99.5,37.81,12.8952,174.0852,-13.849999999999994,Apple Pay,Express,North
1007,TXN-139843,1092,267,2245,27,15,44,,12,409.38,294.75359999999995,369.424512,4987.230911999999,2765.8463999999994,PayPal,Overnight,East
1008,TXN-140430,1462,106,2245,23,22,99,,11,103.9,91.432,84.11744,1135.58544,-1247.4220000000003,Bank Transfer,Overnight,North
1009,TXN-141877,687,555,2245,50,22,397,,14,451.61,1833.5366,359.120272,4848.123672,2175.6433999999995,Google Pay,Store Pickup,West
1010,TXN-142432,772,294,2245,15,18,371,,8,291.21,163.07760000000002,173.32819199999997,2339.9305919999997,457.3223999999998,Google Pay,Standard,West
1011,TXN-142747,699,455,2245,22,26,222,,13,402.42,784.7189999999999,355.73928,4802.48028,2208.7909999999997,Bank Transfer,Store Pickup,East
1012,TXN-142760,1295,37,2245,39,1,279,,11,79.52,17.4944,68.578048,925.8036479999998,288.0855999999999,PayPal,Standard,West
1013,TXN-143131,1500,547,2245,21,37,105,,2,96.88,15.5008,14.260736,192.519936,-241.8608,Google Pay,Overnight,South
1014,TXN-143415,2033,352,2245,39,47,347,,12,301.83,507.0744,249.19084800000002,3364.0764480000003,2054.4456,Credit Card,Standard,East
1015,TXN-144368,363,212,2245,50,31,28,,11,466.64,1283.26,307.9824,4157.7624,3580.83,Google Pay,Overnight,Central
1016,TXN-144949,1245,295,2245,34,39,353,,9,393.23,35.3907,280.294344,3783.973644,2638.1493,Credit Card,Express,East
1017,TXN-144995,2921,332,2245,45,33,474,,2,283.73,136.1904,34.501568000000006,465.77116800000005,-34.01039999999995,Bank Transfer,Store Pickup,Central
1018,TXN-145201,1176,266,2245,20,19,458,,7,139.11,155.80320000000003,65.43734400000001,883.4041440000001,-920.9731999999998,Apple Pay,Standard,West
1019,TXN-145263,347,43,2245,23,45,165,,13,41.79,5.4327,43.026984000000006,580.864284,-937.5326999999999,Google Pay,Express,Central
1020,TXN-146263,450,79,2245,16,28,60,,3,56.25,6.75,12.96,174.96,-97.35000000000002,Credit Card,Store Pickup,North
1021,TXN-146457,2770,335,2245,17,31,315,,1,451.38,126.38640000000001,25.999488000000003,350.993088,245.61360000000002,Bank Transfer,Standard,North
1022,TXN-146755,2607,129,2245,48,10,444,,2,234.97,122.1844,27.820448000000003,375.576048,330.1956,PayPal,Express,North
1023,TXN-146813,1995,491,2245,41,46,199,,13,215.16,0.0,223.7664,3020.8464,1155.05,Apple Pay,Standard,West
1024,TXN-100487,1730,215,2246,40,40,375,,11,119.06,157.1592,92.200064,1244.700864,-100.94920000000002,Credit Card,Express,East
1025,TXN-101914,1503,432,2246,22,28,419,,9,145.27,13.074300000000001,103.548456,1397.904156,1080.5157000000002,Google Pay,Overnight,Central
1026,TXN-101968,2595,357,2246,11,13,330,,1,269.12,21.529600000000002,19.807232,267.397632,196.6404,PayPal,Express,West
1027,TXN-101992,2005,192,2246,46,32,103,,6,377.05,226.23000000000002,162.8856,2198.9556000000002,1225.65,Credit Card,Standard,West
1028,TXN-102298,1937,400,2246,37,18,413,,2,120.08,36.024,16.33088,220.46688,130.176,Apple Pay,Standard,East
1029,TXN-102590,2195,372,2246,28,33,482,,13,154.54,341.53340000000003,133.398928,1800.885528,-57.613399999999956,PayPal,Overnight,East
1030,TXN-104030,2038,521,2246,39,28,443,,7,64.34,81.0684,29.544928,398.856528,-840.6384,Credit Card,Store Pickup,North
1031,TXN-104254,2529,546,2246,16,27,345,,13,421.08,1259.0292,337.200864,4552.211664,1721.3508000000002,Google Pay,Overnight,South
1032,TXN-104362,115,83,2246,41,32,238,,10,49.01,122.52499999999999,29.406,396.981,-346.02500000000003,Google Pay,Express,North
1033,TXN-105380,384,96,2246,42,22,24,,12,75.82,136.47599999999997,61.869119999999995,835.2331199999999,-215.67600000000004,PayPal,Store Pickup,South
1034,TXN-105862,2109,284,2246,50,41,82,,10,426.5,725.0500000000001,283.19599999999997,3823.1459999999997,3018.6499999999996,Bank Transfer,Overnight,Central
1035,TXN-106889,1891,310,2246,30,40,402,,6,486.84,730.26,175.26239999999999,2366.0424,1881.6599999999999,Google Pay,Standard,Central
1036,TXN-107530,2924,88,2246,13,19,59,,2,164.05,88.58700000000002,19.16104,258.67404,28.233000000000004,PayPal,Express,North
1037,TXN-108603,777,432,2246,15,35,434,,14,145.27,61.013400000000004,157.82132800000002,2130.5879280000004,1640.1266,PayPal,Store Pickup,North
1038,TXN-109796,1570,565,2246,28,26,433,,10,208.48,437.80799999999994,131.75936,1778.7513599999997,-403.1080000000002,Apple Pay,Store Pickup,Central
1039,TXN-110338,1763,144,2246,2,38,194,,8,49.63,19.852000000000004,30.17504,407.36304,-1387.8519999999999,Google Pay,Express,East
1040,TXN-110746,1836,394,2246,12,20,49,,1,88.52,3.5408,6.798335999999999,91.777536,53.2392,Bank Transfer,Standard,West
1041,TXN-111003,1903,353,2246,50,14,368,,1,355.09,85.2216,21.589471999999997,291.45787199999995,132.49839999999995,Bank Transfer,Express,West
1042,TXN-111004,1657,143,2246,37,22,309,,10,291.44,466.30400000000003,195.84768,2643.94368,9.996000000000095,Apple Pay,Store Pickup,Central
1043,TXN-111178,488,431,2246,5,50,296,,1,203.18,20.318,14.62896,197.49096,-63.918000000000006,Apple Pay,Standard,Central
1044,TXN-111212,238,251,2246,46,10,275,,14,180.85,50.638000000000005,198.50096000000002,2679.76296,1445.122,Bank Transfer,Overnight,South
1045,TXN-111617,501,240,2246,36,13,275,,11,250.37,192.78490000000002,204.90280800000002,2766.187908,1202.2351,Bank Transfer,Express,East
1046,TXN-112448,2949,548,2246,4,12,291,,12,85.42,164.00639999999999,68.882688,929.916288,-1264.0464,Google Pay,Overnight,East
1047,TXN-112561,2956,67,2246,3,35,199,,15,467.73,420.95700000000005,527.5994400000001,7122.59244,4642.443000000001,Google Pay,Store Pickup,North
1048,TXN-115286,1415,201,2246,36,40,11,,5,284.26,71.065,108.0188,1458.2538,339.1349999999999,Bank Transfer,Standard,Central
1049,TXN-116150,2033,25,2246,36,1,7,,3,322.34,193.404,61.88928,835.50528,468.786,Bank Transfer,Store Pickup,East
1050,TXN-118277,1516,509,2246,41,9,313,,7,221.4,92.988,116.54495999999999,1573.3569599999998,334.4319999999998,Apple Pay,Express,East
1051,TXN-118337,2452,355,2246,4,36,35,,11,284.91,31.340100000000003,248.21359200000003,3350.8834920000004,684.5399000000002,Credit Card,Standard,Central
1052,TXN-119482,1594,54,2246,50,17,266,,14,336.6,188.49600000000004,361.91232,4885.816320000001,4027.4640000000004,Google Pay,Store Pickup,South
1053,TXN-120383,741,255,2246,30,32,285,,11,87.27,211.19339999999997,59.902128,808.6787279999999,-1913.2234,PayPal,Express,North
1054,TXN-120987,235,445,2246,21,7,36,,6,298.95,502.236,103.31712,1394.7811199999999,575.4839999999999,Google Pay,Express,East
1055,TXN-121045,485,393,2246,27,32,285,,3,478.1,387.2610000000001,83.76312000000001,1130.8021200000003,618.1590000000002,Apple Pay,Express,East
1056,TXN-121479,1829,467,2246,20,18,476,,11,198.29,479.8618,136.106256,1837.434456,935.9481999999999,Google Pay,Overnight,North
1057,TXN-122417,286,518,2246,24,29,36,,6,419.62,553.8984,157.10572800000003,2120.927328,982.7016000000001,PayPal,Express,Central
1058,TXN-122511,2791,156,2246,26,7,243,,13,476.01,1299.5073,391.089816,5279.712516,1648.8926999999999,Google Pay,Overnight,East
1059,TXN-124209,2209,271,2246,36,35,352,,4,95.04,83.63520000000001,23.721984000000003,320.24678400000005,-352.39519999999993,Bank Transfer,Store Pickup,East
1060,TXN-126070,34,291,2246,41,34,23,,6,164.74,79.07520000000001,72.749184,982.1139840000001,-97.97519999999986,PayPal,Overnight,South
1061,TXN-126827,62,152,2246,46,11,371,,11,466.16,1384.4952,299.461184,4042.7259839999997,2331.6348,Credit Card,Overnight,South
1062,TXN-126890,1279,377,2246,22,25,446,,13,207.04,188.40640000000002,200.24908800000003,2703.362688,223.95360000000028,PayPal,Store Pickup,North
1063,TXN-126908,2300,121,2246,35,27,197,,4,278.39,256.1188,68.595296,926.0364959999999,35.96119999999996,PayPal,Store Pickup,West
1064,TXN-129687,2671,244,2246,34,35,500,,5,285.89,185.8285,99.48971999999998,1343.1112199999998,659.9214999999998,PayPal,Express,North
1065,TXN-130976,1487,71,2246,29,29,302,,11,183.48,504.57,121.0968,1634.8068,-640.75,Google Pay,Express,East
1066,TXN-132518,2338,195,2246,31,8,51,,2,289.46,109.9948,37.514016,506.439216,64.88519999999994,Google Pay,Express,North
1067,TXN-133795,1657,315,2246,31,26,45,,4,97.32,31.1424,28.651007999999997,386.78860799999995,-323.9024,PayPal,Express,South
1068,TXN-134399,2934,416,2246,1,1,219,,5,255.61,12.780500000000002,101.22156000000001,1366.49106,310.21950000000015,PayPal,Express,North
1069,TXN-134750,2546,305,2246,33,31,492,,15,167.67,503.01,160.96319999999997,2173.0031999999997,1766.4899999999998,Credit Card,Express,North
1070,TXN-134752,2506,190,2246,16,18,377,,3,235.2,204.62399999999997,40.07807999999999,541.0540799999999,193.53599999999994,Google Pay,Store Pickup,South
1071,TXN-135898,2959,425,2246,7,37,32,,2,72.62,36.31,8.714400000000001,117.6444,-19.789999999999992,Google Pay,Store Pickup,South
1072,TXN-136203,495,562,2246,46,9,423,,15,196.93,295.39500000000004,212.68440000000004,2871.2394000000004,191.20499999999993,Credit Card,Store Pickup,West
1073,TXN-136506,743,199,2246,45,10,265,,9,59.69,48.3489,39.108888,527.9699880000001,-691.0388999999998,Google Pay,Store Pickup,East
1074,TXN-137926,706,290,2246,3,9,391,,15,365.31,1589.0984999999998,311.24411999999995,4201.79562,3236.1014999999998,Apple Pay,Store Pickup,North
1075,TXN-138130,1791,593,2246,25,33,83,,14,408.83,286.181,434.99512000000004,5872.43412,3452.3790000000004,PayPal,Express,East
1076,TXN-140104,1815,13,2246,40,20,255,,3,317.59,181.0263,61.739496,833.483196,401.1237,PayPal,Overnight,North
1077,TXN-140540,2174,322,2246,36,38,112,,9,390.44,140.5584,269.87212800000003,3643.273728,2151.5616,Google Pay,Standard,Central
1078,TXN-141385,1985,182,2246,41,4,143,,9,459.41,826.9380000000001,264.62016000000006,3572.3721600000003,2207.1420000000003,Bank Transfer,Overnight,North
1079,TXN-141463,2793,82,2246,8,32,466,,11,290.88,319.968,230.37696,3110.08896,1351.592,Google Pay,Store Pickup,North
1080,TXN-142906,1024,141,2246,33,44,406,,11,329.46,688.5714,234.83908799999998,3170.327688,421.5485999999996,Bank Transfer,Express,North
1081,TXN-143233,1919,56,2246,38,9,351,,7,326.83,686.343,128.11736000000002,1729.58436,541.037,Google Pay,Express,North
1082,TXN-143576,1541,110,2246,38,29,407,,3,257.53,77.259,55.626479999999994,750.9574799999999,302.39099999999996,Credit Card,Standard,Central
1083,TXN-144214,2666,581,2246,24,3,468,,9,99.5,107.46,63.0432,851.0831999999999,0.36000000000001364,Credit Card,Store Pickup,West
1084,TXN-145205,85,144,2246,9,42,377,,1,49.63,3.4741000000000004,3.6924720000000004,49.848372000000005,-174.4741,Apple Pay,Standard,South
1085,TXN-145592,17,525,2246,36,15,437,,8,240.24,76.8768,147.60345600000002,1992.6466560000001,51.28320000000008,Google Pay,Overnight,East
1086,TXN-146758,302,160,2246,33,32,245,,8,166.56,66.62400000000001,101.26848,1367.12448,564.816,Bank Transfer,Standard,East
1087,TXN-146790,2432,175,2246,22,12,279,,13,282.68,1028.9552,211.670784,2857.5555839999997,-546.9151999999999,Google Pay,Express,North
1088,TXN-147131,2319,583,2246,19,14,218,,14,440.88,432.0624,459.220608,6199.4782079999995,5378.0776,PayPal,Store Pickup,East
1089,TXN-147980,2197,356,2246,3,20,233,,6,422.87,608.9328,154.262976,2082.550176,1822.8072000000002,Bank Transfer,Overnight,South
1090,TXN-148310,2047,189,2246,34,41,140,,4,444.3,515.388,100.94496,1362.75696,842.8119999999999,PayPal,Overnight,West
1091,TXN-100180,2887,103,2247,15,30,59,,13,25.4,6.604,25.88768,349.48368,-2749.864,Apple Pay,Standard,West
1092,TXN-100405,210,280,2247,11,26,157,,3,338.11,50.7165,77.08908000000001,1040.7025800000001,293.8335000000001,Bank Transfer,Overnight,North
1093,TXN-101696,580,99,2247,8,37,454,,12,301.81,217.3032,272.35334400000005,3676.7701440000005,575.6568000000007,Bank Transfer,Store Pickup,West
1094,TXN-101836,2156,142,2247,47,50,138,,11,45.52,40.0576,36.85299200000001,497.5153920000001,-2131.9276,Bank Transfer,Overnight,West
1095,TXN-102797,469,96,2247,50,3,40,,8,75.82,169.8368,34.937856,471.6610559999999,-222.6368000000001,PayPal,Standard,North
1096,TXN-103005,2423,548,2247,31,31,148,,11,85.42,93.962,67.65264,913.31064,-1102.3319999999999,Credit Card,Standard,South
1097,TXN-104528,1845,194,2247,21,18,388,,5,443.55,66.5325,172.09740000000002,2323.3149000000003,939.3675000000003,PayPal,Store Pickup,South
1098,TXN-104604,2514,473,2247,20,17,87,,9,263.34,521.4132,147.891744,1996.538544,-260.5032000000001,Apple Pay,Standard,Central
1099,TXN-106843,2728,44,2247,33,2,342,,12,420.02,705.6336,346.768512,4681.374911999999,3536.3664,Apple Pay,Express,South
1100,TXN-107356,1312,244,2247,6,33,468,,7,285.89,80.0492,153.694464,2074.8752640000002,1104.0008000000003,Google Pay,Store Pickup,East
1101,TXN-108107,402,523,2247,18,25,180,,4,339.92,13.596800000000002,107.686656,1453.7698560000001,1124.6032,Apple Pay,Express,North
1102,TXN-108187,2745,190,2247,43,33,4,,4,235.2,150.528,63.221759999999996,853.49376,380.3519999999999,PayPal,Standard,Central
1103,TXN-108404,1952,117,2247,3,1,12,,2,398.25,119.475,54.162,731.187,593.0649999999999,Bank Transfer,Standard,South
1104,TXN-110417,2141,439,2247,20,44,270,,3,405.08,243.048,77.77536,1049.96736,425.052,Bank Transfer,Standard,South
1105,TXN-111792,468,588,2247,49,39,263,,10,302.83,908.4899999999999,169.5848,2289.3948,1895.9099999999999,Credit Card,Store Pickup,North
1106,TXN-112480,2675,600,2247,37,46,281,,14,492.87,759.0198,491.292816,6632.453016,5042.1602,PayPal,Store Pickup,East
1107,TXN-112499,2582,188,2247,28,12,328,,8,426.74,887.6192000000001,202.104064,2728.404864,2237.0208000000002,PayPal,Standard,South
1108,TXN-112650,145,502,2247,6,12,148,,1,192.46,23.0952,13.549184,182.913984,-12.655200000000008,Credit Card,Express,North
1109,TXN-113719,1489,474,2247,42,38,322,,12,12.95,27.971999999999994,10.194239999999999,137.62223999999998,-2249.8920000000003,Credit Card,Express,South
1110,TXN-113762,1223,589,2247,26,45,127,,10,427.37,982.951,263.25991999999997,3554.0089199999998,2480.049,Bank Transfer,Express,South
1111,TXN-113899,1271,538,2247,19,14,302,,14,173.92,194.79039999999998,179.207168,2419.2967679999997,-222.37040000000025,Apple Pay,Store Pickup,Central
1112,TXN-115014,1240,85,2247,49,36,369,,3,196.77,29.515500000000003,44.86356000000001,605.6580600000001,316.20450000000005,Apple Pay,Express,South
1113,TXN-115130,2135,119,2247,27,9,475,,1,100.71,7.0497000000000005,7.492824,101.15312399999999,45.610299999999995,Apple Pay,Store Pickup,South
1114,TXN-115230,1092,168,2247,13,10,63,,7,138.76,233.11679999999998,59.056256,797.2594559999999,-631.5568000000001,Google Pay,Overnight,South
1115,TXN-115732,2435,478,2247,44,42,438,,14,367.03,1284.605,308.3052,4162.1202,3165.575,Apple Pay,Express,North
1116,TXN-115863,1092,578,2247,42,10,319,,2,436.65,78.597,63.57624,858.27924,426.46299999999997,Credit Card,Express,Central
1117,TXN-116440,2698,507,2247,25,42,450,,11,306.68,202.40879999999999,253.685696,3424.756896,2774.1911999999998,Apple Pay,Overnight,West
1118,TXN-116863,821,222,2247,38,30,368,,6,82.7,49.620000000000005,35.726400000000005,482.30640000000005,194.94000000000005,Google Pay,Store Pickup,Central
1119,TXN-118554,29,380,2247,45,24,304,,12,492.71,354.7512,444.621504,6002.390304,3178.6488,Google Pay,Overnight,North
1120,TXN-120098,537,301,2247,2,35,450,,5,399.96,459.954,123.18768,1663.03368,1376.696,Google Pay,Express,Central
1121,TXN-120136,2876,367,2247,11,40,460,,9,381.19,34.3071,271.71223200000003,3668.115132,3042.9729,Credit Card,Overnight,Central
1122,TXN-120356,1990,118,2247,46,36,293,,1,434.8,21.740000000000002,33.0448,446.1048,181.64000000000001,PayPal,Store Pickup,Central
1123,TXN-120500,1244,286,2247,32,36,103,,3,237.67,21.3903,55.329575999999996,746.9492759999999,85.34969999999998,PayPal,Store Pickup,Central
1124,TXN-121828,2497,352,2247,37,25,273,,13,301.83,510.09270000000004,273.095784,3686.793084,2264.8873,Apple Pay,Store Pickup,Central
1125,TXN-121985,2826,486,2247,1,3,273,,13,479.37,62.31810000000001,493.559352,6663.051252,6000.8819,Apple Pay,Store Pickup,Central
1126,TXN-122234,389,31,2247,20,34,398,,12,61.21,102.8328,50.534976,682.222176,-2113.3128,Google Pay,Express,Central
1127,TXN-122330,1235,590,2247,20,21,132,,11,377.4,622.7099999999999,282.29519999999997,3810.9851999999996,2033.1299999999994,Google Pay,Express,Central
1128,TXN-122983,217,73,2247,16,21,146,,3,260.73,54.75330000000001,58.194936000000006,785.6316360000001,600.9567000000001,PayPal,Store Pickup,West
1129,TXN-123305,1545,88,2247,7,8,211,,5,164.05,106.63250000000001,57.0894,770.7068999999999,185.4174999999999,Google Pay,Overnight,South
1130,TXN-124831,809,592,2247,20,37,352,,10,480.9,240.45000000000002,365.48400000000004,4934.034000000001,4110.75,Google Pay,Standard,North
1131,TXN-125511,2915,441,2247,28,47,221,,4,331.69,119.4084,96.588128,1303.939728,913.9516,Credit Card,Express,South
1132,TXN-125826,466,33,2247,15,36,130,,14,333.57,140.09939999999997,362.390448,4892.271048,2898.0405999999994,Credit Card,Overnight,North
1133,TXN-127087,2932,502,2247,46,24,113,,12,192.46,184.76160000000002,169.98067200000003,2294.7390720000003,-59.48160000000007,Apple Pay,Express,West
1134,TXN-127688,92,458,2247,15,49,129,,7,434.19,577.4727,196.94858399999998,2658.8058839999994,1435.7972999999995,Bank Transfer,Express,South
1135,TXN-128555,1970,497,2247,30,20,169,,7,460.38,257.8128,237.18777599999999,3202.034976,1914.4271999999996,Bank Transfer,Express,Central
1136,TXN-129054,1728,278,2247,31,20,367,,11,474.11,417.21680000000003,383.839456,5181.832656,3434.6531999999997,Credit Card,Store Pickup,Central
1137,TXN-129418,1641,568,2247,6,14,33,,8,421.8,202.464,253.75488,3425.69088,1370.1760000000002,Credit Card,Standard,West
1138,TXN-129478,844,177,2247,25,11,37,,13,183.32,214.48439999999997,173.494048,2342.169648,1509.5756000000001,Bank Transfer,Standard,West
1139,TXN-131056,828,100,2247,11,9,209,,6,82.16,9.8592,38.648064,521.748864,290.08079999999995,Bank Transfer,Store Pickup,East
1140,TXN-131241,2241,558,2247,4,18,271,,12,169.86,81.53280000000001,156.542976,2113.3301760000004,-886.0128,Bank Transfer,Standard,North
1141,TXN-131347,1901,123,2247,25,30,32,,5,210.25,136.6625,73.167,987.7545,-313.9125,Apple Pay,Standard,South
1142,TXN-131531,2790,36,2247,43,40,40,,3,360.68,173.1264,72.713088,981.626688,475.80359999999996,PayPal,Store Pickup,South
1143,TXN-132278,574,263,2247,30,2,203,,11,153.45,33.759,132.33527999999998,1786.5262799999998,884.6309999999999,Google Pay,Store Pickup,West
1144,TXN-132584,322,556,2247,5,21,172,,7,488.89,787.1129000000001,210.809368,2845.926468,1893.0470999999998,Google Pay,Store Pickup,North
1145,TXN-133050,415,275,2247,19,18,24,,5,395.46,19.773,156.60216,2114.12916,1196.627,Google Pay,Standard,South
1146,TXN-133310,1759,429,2247,40,16,267,,7,13.35,14.952,6.27984,84.77784,-812.672,Apple Pay,Standard,South
1147,TXN-133923,1978,553,2247,23,36,291,,7,238.3,383.66300000000007,102.75496000000001,1387.19196,325.4370000000001,Credit Card,Standard,West
1148,TXN-135082,2862,311,2247,7,50,179,,15,426.08,1278.24,409.0368,5521.9968,2351.16,Google Pay,Overnight,North
1149,TXN-136580,2326,303,2247,42,45,402,,4,352.17,169.0416,99.17107200000001,1338.8094720000001,1110.9584,Credit Card,Store Pickup,North
1150,TXN-137305,764,40,2247,10,30,82,,13,432.36,1124.1360000000002,359.72352,4856.267519999999,4360.304,Credit Card,Standard,East
1151,TXN-137598,201,372,2247,1,23,360,,1,154.54,12.363199999999999,11.374144,153.550944,9.476799999999997,Credit Card,Standard,South
1152,TXN-137924,1891,121,2247,47,34,160,,9,278.39,150.33059999999998,188.414352,2543.5937519999998,506.84940000000006,Bank Transfer,Overnight,North
1153,TXN-138012,1389,554,2247,16,25,158,,5,342.12,222.378,119.05776,1607.27976,1042.1219999999998,Apple Pay,Express,East
1154,TXN-139383,2297,173,2247,46,33,83,,14,129.7,345.00199999999995,117.66383999999998,1588.4618399999997,-784.8820000000005,Google Pay,Store Pickup,Central
1155,TXN-139675,2380,519,2247,4,16,211,,4,383.88,184.26239999999999,108.100608,1459.3582079999999,803.2975999999999,Apple Pay,Store Pickup,North
1156,TXN-141063,2046,321,2247,11,10,135,,11,151.6,100.056,125.40351999999999,1692.94752,277.3539999999998,Apple Pay,Standard,North
1157,TXN-143330,389,536,2247,44,40,23,,4,281.19,292.43760000000003,66.585792,898.908192,19.36239999999998,Google Pay,Store Pickup,Central
1158,TXN-143771,2112,100,2247,47,24,20,,4,82.16,78.8736,19.981312,269.747712,121.08639999999997,Credit Card,Overnight,East
1159,TXN-143854,6,476,2247,20,26,377,,9,38.31,31.031100000000002,25.100712000000005,338.859612,-775.6911,Google Pay,Standard,West
1160,TXN-146336,907,12,2247,50,12,32,,6,264.15,126.79199999999999,116.64864,1574.75664,1300.068,Credit Card,Express,North
1161,TXN-146689,2190,208,2247,28,49,434,,4,99.04,39.61600000000001,28.523520000000005,385.06752000000006,-499.816,Credit Card,Store Pickup,West
1162,TXN-147243,1752,317,2247,39,43,207,,9,119.52,161.352,73.14624,987.4742400000001,267.76800000000003,PayPal,Express,West
1163,TXN-148676,2244,98,2247,45,18,262,,5,63.09,85.17150000000002,18.42228,248.70078,-516.0215,Google Pay,Overnight,Central
1164,TXN-148875,1187,392,2247,21,38,186,,11,295.86,130.1784,249.94252800000004,3374.2241280000003,3042.4416,Apple Pay,Express,North
1165,TXN-149114,2507,185,2247,8,35,496,,12,334.62,642.4704,269.837568,3642.807168,2855.8896,Google Pay,Store Pickup,West
1166,TXN-149388,2196,289,2247,8,13,486,,8,85.27,34.108,51.84416,699.89616,-211.94799999999998,PayPal,Standard,Central
1167,TXN-101971,742,354,2248,34,12,380,,13,370.7,1301.157,281.43543999999997,3799.3784399999995,1813.902999999999,PayPal,Express,South
1168,TXN-102439,2288,165,2248,18,45,9,,13,156.95,428.47349999999994,128.95012,1740.8266199999998,-406.89350000000013,Bank Transfer,Overnight,East
1169,TXN-105903,1044,345,2248,17,41,57,,4,71.16,62.620799999999996,17.761536,239.780736,-11.380800000000022,Bank Transfer,Express,North
1170,TXN-106165,2053,405,2248,28,23,485,,12,290.22,766.1808000000001,217.31673600000002,2933.7759360000005,1213.8192000000004,Bank Transfer,Standard,Central
1171,TXN-107249,1010,204,2248,3,46,390,,2,400.07,120.02099999999999,54.40952,734.5285200000001,473.439,Bank Transfer,Express,East
1172,TXN-109533,2379,572,2248,5,28,497,,2,481.01,76.9616,70.804672,955.863072,598.8584000000001,Credit Card,Overnight,East
1173,TXN-110083,292,548,2248,37,33,247,,12,85.42,20.500799999999998,80.363136,1084.9023359999999,-1120.5408,Bank Transfer,Standard,Central
1174,TXN-110125,1379,318,2248,45,23,147,,12,317.43,495.1908,265.11753600000003,3579.086736,2834.3292,Bank Transfer,Express,Central
1175,TXN-110419,380,46,2248,15,29,361,,2,217.66,17.4128,33.432576,451.339776,387.0272,Bank Transfer,Express,North
1176,TXN-112196,2050,110,2248,30,21,455,,5,257.53,244.65349999999998,83.43972,1126.43622,388.0965,PayPal,Express,Central
1177,TXN-112602,306,578,2248,43,29,151,,6,436.65,681.174,155.09807999999998,2093.8240799999994,834.0059999999996,Bank Transfer,Store Pickup,East
1178,TXN-113648,611,279,2248,48,10,166,,2,489.87,293.92199999999997,54.86544,740.68344,617.398,Google Pay,Standard,East
1179,TXN-114667,2561,28,2248,2,38,251,,10,104.5,104.5,75.24,1015.74,-609.1000000000001,Credit Card,Express,Central
1180,TXN-114721,1531,27,2248,27,49,350,,10,391.82,391.82,282.11039999999997,3808.4903999999997,1688.4799999999998,PayPal,Express,South
1181,TXN-116587,1784,379,2248,49,13,123,,13,273.44,924.2271999999999,210.439424,2840.932224,-277.9971999999998,Apple Pay,Store Pickup,Central
1182,TXN-117423,2775,590,2248,9,20,94,,15,377.4,113.22,443.8224,5991.6024,3508.3799999999997,Apple Pay,Store Pickup,East
1183,TXN-117811,1923,304,2248,1,18,207,,1,40.57,5.6798,2.791216,37.681416,-55.3298,Google Pay,Standard,West
1184,TXN-117848,18,244,2248,18,42,185,,12,285.89,274.4544,252.49804799999998,3408.7236479999997,1755.3455999999999,Apple Pay,Standard,East
1185,TXN-118171,1983,217,2248,38,29,480,,6,40.81,12.243000000000002,18.609360000000002,251.22636000000003,-1160.943,Google Pay,Standard,South
1186,TXN-119692,887,385,2248,46,29,462,,5,236.29,11.8145,93.57084,1263.2063400000002,1135.6855,Google Pay,Express,North
1187,TXN-121767,280,317,2248,3,37,233,,8,119.52,248.6016,56.604672,764.163072,132.83839999999998,Credit Card,Store Pickup,South
1188,TXN-121990,1075,243,2248,35,14,160,,7,71.1,139.356,28.667519999999996,387.0115199999999,245.01399999999992,Credit Card,Express,West
1189,TXN-122333,768,429,2248,17,24,178,,15,13.35,38.0475,12.976199999999999,175.1787,-1747.4475000000002,Google Pay,Express,North
1190,TXN-122702,770,450,2248,40,7,89,,6,488.21,205.0482,217.93694399999998,2942.1487439999996,2466.9317999999994,PayPal,Overnight,North
1191,TXN-123161,2838,241,2248,43,39,480,,6,350.77,126.2772,158.267424,2136.610224,531.5028,PayPal,Express,Central
1192,TXN-124717,1806,527,2248,15,12,149,,11,226.28,472.9252,161.292384,2177.4471839999997,-728.4551999999999,Google Pay,Overnight,East
